startup,label,status
Frederick's of Hollywood Group,2,operating
Free All Media,2,operating
FreeATM,2,operating
FreeBrie,2,operating
FreeMonee,2,operating
FreeWheel,1,acquired
Freedom Financial Network,2,operating
Freedom Meditech,2,operating
FreedomPop,2,operating
Freeppie,2,operating
Freespee,2,operating
Freeze Tag,2,operating
Freight Farms,2,operating
Freightos,2,operating
French Girls,2,operating
Frengo,2,operating
Frensenius Vascular Care,2,operating
Fresco Logic,2,operating
Fresco Microchip,2,operating
Fresenius Medical Care,2,operating
Fresh Coast Lithotripsy,2,operating
Fresh Direct,2,operating
Fresh Nation,2,operating
FreshPlanet,2,operating
Freshdesk,2,operating
Freshplum,1,acquired
Friday,2,operating
Friendshippr,2,operating
Friendster,1,acquired
Frock Advisor,2,operating
Frograms,2,operating
Frogtek Bop,2,operating
Front App,2,operating
Front Desk HQ,2,operating
Front Flip,2,operating
Frontback,2,operating
Frontier Silicon,2,operating
Frontier pte,2,operating
Frontleaf,2,operating
Frugoton,2,operating
Fruitday.com,2,operating
Fruitfulll,2,operating
Fruition Partners,2,operating
Fubles,2,operating
Fuel (fuelpowered.com),2,operating
Fuel3D,2,operating
Fuhu,2,operating
Fulcrum Bioenergy,2,operating
Fulcrum Microsystems,1,acquired
Fulcrum SP Materials,2,operating
Full Circle CRM,2,operating
FullCircle GeoSocial Networks,2,operating
FullContact,2,operating
Fullbridge,2,operating
Fullscreen,1,acquired
FunGoPlay,2,operating
Fund Recs,2,operating
"Fundacity, Inc",2,operating
Fundation,2,operating
Fundbase,2,operating
FundedByMe,2,operating
Funderbeam,2,operating
Funding Circle,2,operating
Funding Options,2,operating
Fundly,2,operating
Fundraise.com,2,operating
Fundrise,2,operating
Funifi,2,operating
Funinhand,2,operating
Funium,0,closed
Funky Android,2,operating
Funny Or Die,2,operating
Funplus,2,operating
Fuse Powered Inc.,2,operating
Fuse Science,2,operating
Fusion Coolant Systems,2,operating
Fusion Telecommunications,2,operating
Fusion-io,1,acquired
FusionOps,2,operating
Future Ad Labs,2,operating
Future Simple,2,operating
FutureAdvisor,2,operating
Futurederm,2,operating
Futurelytics,2,operating
Futurestream Networks,2,operating
Futurlink,2,operating
Fuze,2,operating
Fuze Network,1,acquired
Fyber,1,acquired
Fyndiq,2,operating
F̩vrier 46,0,closed
G-Zero Therapeutics,2,operating
G2 Crowd,2,operating
G2 Microsystems,2,operating
GAGA Sports & Entertainment,2,operating
GAIN Fitness,2,operating
GBooking,2,operating
GC Aesthetics,2,operating
GC Holdings,1,acquired
GCT Semiconductor,2,operating
GCommerce,2,operating
GELI,2,operating
GENBAND,2,operating
GENELINK,2,operating
"GENETRIX SOCIETY, INC",2,operating
GENWI,2,operating
GEOLID,2,operating
GFG Group,2,operating
GI-View,2,operating
GID Group,2,operating
GIDEEN,2,operating
GIGAS,2,operating
GITR,2,operating
GLAMSQUAD,2,operating
GLIIF,2,operating
GLO,2,operating
GLO Science,2,operating
GLOBAL FOOD TECHNOLOGIES,2,operating
GME Medical Engineering,2,operating
GMZ Energy,2,operating
GNS Healthcare,2,operating
GOBA,2,operating
GRAM Acquisition,2,operating
GRAVIDI,2,operating
GREE,2,operating
GREE International,2,operating
GROU.PS,2,operating
GROUNDFLOOR,2,operating
GSOUND,2,operating
GT Advanced Technologies,2,operating
GT Nexus,2,operating
GT Urological,2,operating
GTFO Ventures,2,operating
GTxcel,2,operating
Gaatu,2,operating
GageIn,2,operating
Gaia Herbs,2,operating
Gaia Interactive,2,operating
Gaia Metrics,2,operating
Gaikai,1,acquired
GainSpan,2,operating
Gainsight,2,operating
Gainspeed,2,operating
Galectin Therapeutics,2,operating
Galenea,2,operating
Galera Therapeutics,2,operating
Galleon Pharmaceuticals,2,operating
Galvanize Ventures,2,operating
Game Closure,2,operating
Game Craft,2,operating
Game Trust,1,acquired
GameChanger Media,2,operating
GameCrush,2,operating
GameDuell,2,operating
GameFly,2,operating
GameGround,2,operating
GameLayers,2,operating
GamePlan Technologies,2,operating
GameSalad,2,operating
GameSkinny,2,operating
GameTube,2,operating
Gameleon,2,operating
GamerDNA,1,acquired
Gamervision,2,operating
Games2Win,2,operating
Gamgee,2,operating
Gamida Cell,2,operating
Gamma Medica,2,operating
Gan & Lee Pharmaceutical,2,operating
Ganeselo.com,2,operating
Ganji,2,operating
Ganjiwang,2,operating
Gaopeng,2,operating
GardenStory,2,operating
Garlik,1,acquired
Gastrofy,2,operating
Gate 53|10 Technologies,2,operating
GateRocket,2,operating
Gather,2,operating
Gatheredtable,2,operating
Gauss Surgical,2,operating
Gazelle,2,operating
Gazemetrix,2,operating
Gazillion Entertainment,2,operating
Gazohim Techno,2,operating
Gazzang,1,acquired
Gdd Hcanalytics,2,operating
Gear6,1,acquired
Gearworks,1,acquired
Gecko,2,operating
Gecko Health Innovation (GeckoCap),2,operating
Geckoboard,2,operating
GeekChicDaily,2,operating
GeekStatus,0,closed
Geekatoo,2,operating
Geelbe,2,operating
Geenapp,2,operating
Geewa,2,operating
Gehry Technologies,2,operating
Gelato Fiasco,2,operating
Gelesis,2,operating
Geliyoo,2,operating
Gem,2,operating
Gemin X Pharmaceuticals,1,acquired
Gemini Mobile Technologies,2,operating
Gemmyo,2,operating
Gemvara,2,operating
Gemvara.com,0,closed
Gen One Cig,2,operating
Gen4 Energy,2,operating
Gen9,2,operating
GenArts,2,operating
GenAudio,2,operating
GenSpera,2,operating
GenVault,1,acquired
Genapsys,2,operating
Gencia,0,closed
Gencore Systems,2,operating
Gendel,2,operating
GeneCentric Diagnostics,2,operating
GeneNews,2,operating
GeneWeave Biosciences,2,operating
Genelabs Technologies,1,acquired
General Assembly,2,operating
General Compression,2,operating
General Dynamics,2,operating
General Fusion,2,operating
General Sentiment,2,operating
Generate,1,acquired
Generex Biotechnology,2,operating
Generous Deals,0,closed
Genesis Financial Solutions,2,operating
Genesis Media,2,operating
Genesis Networks,1,acquired
Genesys Systems,2,operating
Gengo,2,operating
Geni,1,acquired
GenieDB,2,operating
Genii Technologies,2,operating
Genius,2,operating
Genius Pack,2,operating
Genius.com,2,operating
Geniuzz,2,operating
Genizon BioSciences,0,closed
Genkyotex,2,operating
Genmab,2,operating
Genmedica Therapeutics,2,operating
Geno,2,operating
GenoLogics,2,operating
Genocea Biosciences,2,operating
GenomOncology,2,operating
Genomatica,2,operating
GenomeQuest,2,operating
Genprex,2,operating
Genticel,2,operating
Gentis,2,operating
Genuine People,2,operating
Geo Semiconductor,2,operating
GeoCities,1,acquired
GeoDigital,2,operating
GeoIQ,1,acquired
GeoOptics,2,operating
GeoPay,2,operating
GeoSentric,2,operating
GeoVax,2,operating
Geodelic Systems,2,operating
Geodruid,2,operating
Geofeedia,2,operating
Geoloqi,1,acquired
Geomagic,1,acquired
Georama,2,operating
Geospiza,1,acquired
Geostellar,2,operating
Germin8,2,operating
GestureTek,2,operating
Get Satisfaction,2,operating
GetBulb,2,operating
GetGlue,1,acquired
GetJar Inc.,1,acquired
GetMeMedia,2,operating
GetNinjas,2,operating
GetOne Rewards,2,operating
GetOutfitted,2,operating
GetTaxi,2,operating
"GetWellNetwork, Inc.",1,acquired
GetYourGuide,2,operating
Getable,2,operating
Getaround,2,operating
Getourguide,2,operating
Getyoo,2,operating
Gevo,2,operating
Gewara,2,operating
"Ghostery, Inc.",2,operating
Ghostruck,2,operating
Giant Realm,1,acquired
Gibberin,2,operating
GiftCard.com,2,operating
GiftMe,0,closed
Giftango,1,acquired
Giftiki,1,acquired
Gifts that Give,0,closed
GigaSpaces,2,operating
GigaTrust,2,operating
Gigaom,2,operating
Giggem,2,operating
Giggle,2,operating
Gigi Hill,2,operating
Gigle Networks,1,acquired
Gigmax,2,operating
Gigoptix,2,operating
Gigwalk,2,operating
Gigwell,2,operating
Gigya,2,operating
Giiv,2,operating
Gild,2,operating
Gilt Groupe,2,operating
Gimahhot,2,operating
Gimmie,2,operating
Ginger Software,2,operating
Ginger.io,2,operating
Gini,2,operating
Ginx,2,operating
GinzaMetrics,2,operating
Giraffic,2,operating
Gist,1,acquired
GiveCorps,1,acquired
GiveForward,2,operating
GiveGab,2,operating
GiveMeSport,2,operating
GiveSurance,2,operating
Given Goods,2,operating
Giving Assistant,2,operating
Givkwik,2,operating
Gizmo.com,2,operating
Gizmox,2,operating
Gizmoz,1,acquired
Glacier Bay,0,closed
Glamit,2,operating
GlampingHub.com,2,operating
GlassBox,1,acquired
GlassHouse Technologies,2,operating
GlassPoint Solar,2,operating
Glassbeam,2,operating
Glassdoor,2,operating
GlassesGroupGlobal,2,operating
GlassesOff,2,operating
Glassy Pro,2,operating
Glaukos,2,operating
Glaxstar,2,operating
Glenveigh Medical,2,operating
GliaCure,2,operating
Glide,2,operating
Glide Pharma,2,operating
Glider,1,acquired
Gliknik,2,operating
Glimmerglass Networks,2,operating
Glimpse,2,operating
Glints,2,operating
Gliph,2,operating
Glipho,2,operating
Global Ad Source,2,operating
Global Analytics,2,operating
Global Cell Solutions,2,operating
Global Data Solutions,2,operating
Global Filmdemic,2,operating
Global Fitness Media,2,operating
Global Grind,2,operating
Global Imaging Online,2,operating
Global Investor Services,2,operating
Global Locate,1,acquired
Global Online Devices,2,operating
Global Roaming,0,closed
Global Rockstar,2,operating
Global Telecom & Technology,2,operating
Global Weather,2,operating
GlobalCrypto,0,closed
GlobalServe,2,operating
GlobalTranz,2,operating
GlobalView Software,2,operating
GlobalWise Investments,2,operating
Globalia,2,operating
Globant,2,operating
GlobeImmune,2,operating
GlobeIn,2,operating
GlobeSherpa,2,operating
Globecon Group,2,operating
Glooko,2,operating
Glopho,2,operating
Glori Energy,2,operating
Glory Medical,2,operating
Gloucester Pharmaceuticals,1,acquired
Glow,2,operating
Glow Digital Media,2,operating
Glowing Plant,2,operating
Glowpoint,2,operating
Glu Mobile,2,operating
GluMetrics,2,operating
GlucoSentient,2,operating
GlucoTec,0,closed
Glue Networks,2,operating
GlySens,2,operating
GlySure,2,operating
GlycoMimetics,2,operating
GlycoVaxyn,2,operating
Glycosan,1,acquired
Glyde,2,operating
Glympse,2,operating
Glythera,2,operating
GnamGnam,2,operating
Gnip,1,acquired
Gnodal,0,closed
GnuBIO,1,acquired
Go Try It On,1,acquired
Go2call.com,1,acquired
GoCardless,2,operating
GoChime,2,operating
GoCoin,2,operating
GoCoop,2,operating
GoEuro,2,operating
GoFish,2,operating
GoGoVan,2,operating
GoGold Resources,2,operating
GoLive! Mobile,2,operating
GoMango.com,2,operating
GoMiles,1,acquired
GoMore,2,operating
GoPlaceIt,2,operating
GoPro,2,operating
GoSave,2,operating
GoSpotCheck,2,operating
GoTV Networks,1,acquired
Goal Zero,1,acquired
Goalbook,2,operating
Gobbler,2,operating
Goblinworks,2,operating
Gobooks,2,operating
Gocella,2,operating
GodTube,2,operating
Godengo,2,operating
Gogetit,2,operating
Gogo,2,operating
Gogobot,2,operating
Gogoro,2,operating
GoingOn,0,closed
Gojee,1,acquired
Goji,2,operating
Gokuai Technology,2,operating
Gold Capital,2,operating
Gold Lasso,2,operating
Gold Standard Diagnostics,2,operating
GoldSpot Media,2,operating
Goldcoll Games,2,operating
Goldpocket Interactive,1,acquired
"Gomez, Inc.",1,acquired
Gone!,2,operating
GonnaBe,2,operating
Good Eggs,2,operating
Good Health Media,0,closed
Good Technology,2,operating
Good World Games,2,operating
Good.Co,2,operating
GoodAppetito,2,operating
GoodData,2,operating
GoodGuide,1,acquired
GoodLux Technology,2,operating
GoodPeople,2,operating
Goodfilms,2,operating
Goodmail Systems,0,closed
Goodman Networks,2,operating
Goodreads,1,acquired
GoodyTag,2,operating
Goodzer,2,operating
Google,2,operating
Goojet,0,closed
Goomzee,2,operating
Goozzy,0,closed
Gordon Games,2,operating
GotGame,2,operating
Gotcha Ninjas,2,operating
"Gotham Tech Labs, Inc.",2,operating
GottaPark,2,operating
Gotuit,1,acquired
Gourmant,2,operating
Gousto,2,operating
Govtoday,2,operating
Gowalla,1,acquired
Gr8erMinds,2,operating
Grab Media,1,acquired
GrabCAD,1,acquired
GrabTaxi,2,operating
Grabbit,2,operating
Grabhouse,2,operating
Gracenote,1,acquired
Gradient Resources Inc.,2,operating
Graduateland,2,operating
GraffitiGeo,1,acquired
Grafighters,2,operating
Gramble World BV,2,operating
Grameen Financial Services,2,operating
Grand Cru,2,operating
Grand River Aseptic Manufacturing,2,operating
Grand Round Table,2,operating
Grand Rounds,2,operating
Granicus,2,operating
Granify,2,operating
GrapeSeed,2,operating
Grapeshot,2,operating
Graphdive,2,operating
Graphene Frontiers,2,operating
Graphicly,1,acquired
Grassroots Unwired,2,operating
Gratafy,2,operating
Gravie,2,operating
Gravitant,2,operating
Gravity,1,acquired
Gravy,2,operating
Gray Line of Tennessee,2,operating
GrayBug,2,operating
Graymark Healthcare,2,operating
Great Basin,2,operating
Great Dream,2,operating
Great Lakes Pharmaceuticals,2,operating
GreatCall,2,operating
GreatPoint Energy,2,operating
Greatist,2,operating
Green A,2,operating
Green Apple Media,2,operating
Green Biologics,2,operating
Green Charge Networks,2,operating
Green Dot Corporation,2,operating
Green Energy Options,2,operating
Green Highland Renewables,2,operating
Green Mountain Digital,2,operating
Green Revolution Cooling,2,operating
Green Zebra Grocery,2,operating
GreenBytes,1,acquired
GreenGar,2,operating
GreenGoose!,0,closed
GreenMantra Technologies,2,operating
GreenPeak Technologies,2,operating
GreenRay Solar,2,operating
GreenRoad Technologies,2,operating
GreenSQL,2,operating
GreenVolts,0,closed
GreenWave Reality,2,operating
GreenWizard,2,operating
Greenbox Technologies,2,operating
Greencloud Technologies,2,operating
Greengate Power,2,operating
Greenhouse Software,2,operating
Greenko Group,2,operating
Greenling,2,operating
Greenlots,2,operating
Greenphire,2,operating
Greenplum Software,1,acquired
Greentech Media,2,operating
Greentoe,2,operating
Greetz,2,operating
Gremln,2,operating
Grey Area,0,closed
Greycork,2,operating
Greystripe,1,acquired
Grid20/20,2,operating
Grid2Home,2,operating
GridBridge,2,operating
GridCOM Technologies,2,operating
GridGain Systems,2,operating
GridIron Software,0,closed
GridNetworks,0,closed
GridPoint,2,operating
Gridco,2,operating
Gridium,2,operating
Gridle.in,2,operating
Gridstore,2,operating
GripeO,2,operating
Gritness,2,operating
GroSocial,1,acquired
Grocio,0,closed
Grockit,1,acquired
Grokr,2,operating
Grono.net,2,operating
Groopie,2,operating
Groove Customer Support,2,operating
Grooveshark,2,operating
Groovy Corp.,2,operating
GrouPAY,2,operating
GroundMetrics,2,operating
GroundWork,2,operating
GroundedPower,1,acquired
GroupGifting.com DBA eGifter,2,operating
GroupMe,1,acquired
GroupSpaces,2,operating
GroupTalent,2,operating
GroupTie,2,operating
GroupZoom,2,operating
Groupalia,2,operating
Groupe Adeuza,2,operating
Groupjump,2,operating
Grouply,0,closed
Groupon,2,operating
Grove Instruments,2,operating
Grove Labs,2,operating
Grovo,2,operating
Grow the Planet,2,operating
GrowOp Technology,2,operating
Grower's Secret,2,operating
Growish,2,operating
Growlife,2,operating
GrownOut,2,operating
GrubHub,2,operating
Guangzhou CK1,2,operating
Guanri,2,operating
Guardant Health,2,operating
Guardian 8 Holdings,2,operating
Guardian Analytics,2,operating
GuardianEdge Technologies,1,acquired
Guardity Technologies,2,operating
Guardium,1,acquired
Guardly,2,operating
Guavus,2,operating
Guerrilla RF,2,operating
GuestCentric Systems,2,operating
GuestDriven,2,operating
GuestShots,2,operating
GuiaLocal,2,operating
Guide,2,operating
GuidePal,2,operating
GuideSpark,2,operating
Guidecentral,2,operating
Guided Therapeutics,2,operating
Gulfstream Technologies,2,operating
GumGum,2,operating
Gumroad,2,operating
Gunosy,2,operating
Guojia New Materials,2,operating
Guokang Health Management,2,operating
GupShup,2,operating
Guruji,0,closed
Gusto,2,operating
GutCheck,2,operating
Guvera,2,operating
Gydget,1,acquired
Gyft,1,acquired
GymRealm,2,operating
Gymbox,2,operating
Gynesonics,2,operating
H-FARM Ventures,2,operating
H.BLOOM,2,operating
H2O.ai,2,operating
H2scan,2,operating
HALSCION,2,operating
HAUL,2,operating
HEALBE,2,operating
HELIX BIOMEDIX,2,operating
HERMEL DELOR,2,operating
HF Food Technologies,2,operating
HG Data Company,2,operating
HG Intelligence S.A.,2,operating
HIGHVIEW HEALTHCARE PARTNERS,2,operating
HII Technologies,2,operating
HIPVILLA,2,operating
HIT Community,2,operating
HITbills,2,operating
HItviews,2,operating
HKS MediaGroup,2,operating
HOMEOSTASIS LABS,2,operating
HONK,2,operating
HOTEL Top-Level Domain,2,operating
HRsoft,2,operating
HTG Molecular Diagnostics,2,operating
HUYA Bioscience International,2,operating
HX Diagnostics,2,operating
HYGIEIA,2,operating
HYLA Mobile,2,operating
HZO,2,operating
Habit Labs,2,operating
Habitissimo,2,operating
Hacker School,2,operating
HackerEarth,2,operating
HackerRank,2,operating
Hadapt,1,acquired
Haiku Deck,2,operating
Hailo,2,operating
Haivision,2,operating
Hakia,2,operating
Half Off Depot,2,operating
Halfpenny Technologies,2,operating
Hall,2,operating
Hallspot,2,operating
Halo Neuroscience,2,operating
HaloSource,2,operating
Halotechnics,2,operating
Halozyme Therapeutics,2,operating
Halt Medical,2,operating
Hamilton Thorne,2,operating
Hammerhead Systems,0,closed
Hampton Creek,2,operating
Hana Biosciences,0,closed
HandUp PBC,2,operating
Handipoints,2,operating
Handle,2,operating
Handle My Health,2,operating
Handmade Mobile,2,operating
Handmark,1,acquired
Handpay,2,operating
Hands Company,2,operating
Handshake,2,operating
Handy,2,operating
HangIt,2,operating
Hanger Network In-Home Media,2,operating
Hangout Industries,2,operating
Hangtime,2,operating
Hansen Medical,2,operating
Hantele,2,operating
Hanwha SolarOne,2,operating
Haodf.com,2,operating
HapBoo,2,operating
HapYak Interactive Video,2,operating
Hapara,2,operating
Happier Inc.,2,operating
Happify,2,operating
Happigo.com,2,operating
Happy Cloud,2,operating
Happy Elements,2,operating
Happyshop,0,closed
